,Temperature,Humidity,Device_Usage,Signal_Strength,Anomaly
1714,16.454094887636895,55.901231961368744,78,4,0
1715,39.87165792924418,42.45981799248905,12,5,0
1716,16.444514024909164,61.72350810326652,65,3,1
1717,32.37588072146383,89.7014116435926,18,2,0
1718,39.59197313158534,50.46835957595877,23,4,0
1719,20.97950260539814,84.44839805450337,87,3,0
1720,18.556234217179906,44.15117879471963,10,3,1
1721,18.034623485560722,23.83128948474901,58,1,0
1722,22.58187868918989,34.296947445790025,85,4,0
1723,17.526145275266167,49.308660032937894,14,5,1
1724,32.304033542353295,35.37444500161983,9,3,0
1725,16.557294953251567,20.015892675277886,40,3,0
1726,27.735553203744743,84.0501076423269,26,2,0
1727,39.91742134632442,79.07155878616504,59,1,1
1728,35.34925673765047,71.9604562040863,72,3,1
1729,30.38048595577527,31.747021695222003,51,3,0
1730,22.656340519665292,28.425450334699022,27,5,0
1731,30.59739590729096,24.73233246306682,64,5,0
1732,28.17603659779129,70.68204321410448,16,2,0
1733,25.65208459725929,85.01655724815197,94,2,0
1734,18.267759418504987,50.13750746391259,43,2,0
1735,37.16510538101167,28.339847039723374,9,5,0
1736,26.24461622053306,55.86749745124746,62,5,0
1737,19.865562795519125,44.41823352210411,100,1,0
1738,24.19398377193224,46.23774470449984,92,4,0
1739,25.353243813223173,63.49314369089951,81,4,0
1740,35.688447389171856,70.31026792835416,46,1,1
1741,33.34035951403505,27.74225192112126,37,4,0
1742,34.23262234103349,22.491316156453347,69,5,1
1743,15.27578161071618,89.60312118800005,75,4,0
1744,25.40384995449404,36.29098442408863,52,5,0
1745,27.03360379088309,23.768136743592137,77,1,0
1746,15.479806920576417,33.2912730367144,43,2,0
1747,21.495330218625856,22.727049244392497,73,1,0
1748,34.00724557805337,47.426762623202016,53,4,0
1749,18.427742643224978,76.1681249115927,19,5,0
1750,28.38275328631479,43.88711148304044,78,4,0
1751,20.38004680043094,51.09283848148566,30,4,0
1752,15.303019366097331,67.29107414972071,6,2,0
1753,21.030036439988535,55.62258490489161,57,4,0
1754,39.39684387275135,80.3011980214927,9,2,0
1755,35.03842779707474,80.62249725320297,9,5,0
1756,38.989416108025836,20.693748684380754,38,5,1
1757,27.196351098159063,74.46324145382394,27,2,0
1758,17.74340496693759,52.251352016917174,29,1,0
1759,28.698987224342325,89.21883789125641,36,5,0
1760,26.359433363999024,53.82624531128046,66,1,0
1761,36.1089270684904,89.08271617718083,42,5,0
1762,17.452064519606115,72.81985528440157,78,5,1
1763,27.206028425544453,37.40234192293144,84,3,0
1764,18.751216617349606,57.68764855008704,51,4,0
1765,23.1168981722515,89.4494947635008,100,4,0
1766,33.433926934694995,80.02714254263466,55,1,0
1767,26.900453234219164,26.815682565385476,75,4,0
1768,24.397207128644233,69.44603977669973,67,1,0
1769,24.861906964250885,44.190571010956916,8,5,0
1770,26.486169210149665,20.488758331624368,91,3,0
1771,34.62541359592642,48.24366783188997,22,3,0
1772,37.30211722350586,36.432809520747995,62,5,0
1773,38.883367162598205,77.32084893643301,60,2,0
1774,34.67258465638238,43.613142619203586,39,2,0
1775,22.88517239370032,77.9266585767672,43,4,0
1776,32.20336765216355,20.04185571843567,85,1,0
1777,25.9400781013848,41.547340501828344,23,3,0
1778,21.36676555115128,36.881565001543336,50,4,0
1779,36.021789485648064,36.34971527480277,57,5,1
1780,15.960658724058124,24.77306338358239,89,3,0
1781,37.54404980338559,33.09869892873512,93,1,0
1782,26.53693661561835,58.88846989199339,32,1,0
1783,30.93003692020701,40.39527509864212,15,2,0
1784,31.483848055144566,49.21763476304036,21,4,1
1785,37.37794351766341,46.38068162430319,56,5,0
1786,30.916742054180183,81.31334474999262,61,3,0
1787,30.348339619001543,83.37092993073608,81,1,0
1788,16.66630101401725,54.5069880159102,70,3,0
1789,27.9602005486301,43.11091652209231,89,5,0
1790,18.75422502042604,27.476049280165455,71,3,0
1791,33.43584421803714,86.73820155674665,69,4,0
1792,27.805548020316863,24.21588614302082,29,2,0
1793,32.00569448020883,40.83551942977963,22,3,0
1794,16.041822515059607,40.86463408190029,31,2,0
1795,17.11980040114508,42.42809002981504,85,5,0
1796,32.908084701567056,31.50007902906865,56,2,0
1797,16.802108399966833,74.8213001646588,8,3,0
1798,16.781418194131465,28.574850337619246,30,3,0
1799,15.302711880872186,64.4434661407214,70,1,0
1800,38.912534957487004,28.669221869407224,8,3,0
1801,33.43770898647517,24.937494631506958,12,2,0
1802,23.831285212551606,83.66006525801136,57,1,0
1803,22.41338953219138,33.309013642309395,2,3,0
1804,23.742580743646236,77.4875108191793,34,3,1
1805,34.36633827952954,58.12416097749951,96,5,0
1806,31.534265276760358,25.449956372613872,20,1,0
1807,19.629889196686698,86.88137340066473,63,5,1
1808,19.35273338335211,37.287281689432476,94,5,0
1809,17.45989124283493,80.17517417468245,51,5,0
1810,31.507567992533453,31.816700404919494,33,4,0
1811,34.1093165555434,79.7760017499297,95,5,0
1812,21.6261607081251,20.92601690337058,34,2,0
1813,15.52362402577282,55.824631959863645,14,3,0
1814,17.054291686910684,73.86098055950897,95,4,0
1815,39.196500871125764,85.43568622449483,5,5,0
1816,22.386119436935505,83.6441495344541,84,3,0
1817,34.23057869595334,77.37374086833515,96,1,0
1818,30.616589221356595,82.17339447629129,31,1,1
1819,24.548490991322396,33.945378008595355,51,3,1
1820,20.14218155488888,39.89290069982101,82,2,0
1821,18.03466045398516,40.22779674447409,96,3,1
1822,30.375324200971665,46.393775170118914,27,3,0
1823,34.3658445159447,47.53244692696321,94,4,1
1824,31.097606338528266,58.11887272582729,84,1,0
1825,28.25755333122896,31.191583435650898,97,1,0
1826,16.048780585790908,68.38726646501925,63,5,0
1827,39.212219439859595,31.729657751315454,78,3,0
1828,34.96785479136436,41.72159374731832,77,3,0
1829,22.32055091752412,55.234159142430784,18,2,1
1830,39.49925823397126,75.75083930664341,14,1,0
1831,30.047039740908055,71.7628463267109,5,2,0
1832,29.56056645518116,65.18740494873656,72,4,0
1833,33.7018294857383,30.90412824061191,100,5,0
1834,35.29424470225344,58.29317419309044,83,2,0
1835,31.411965183287567,26.12125512599198,97,1,0
1836,18.202393659155,46.41542237576556,37,4,0
1837,23.45668764986246,48.946157120297144,25,3,0
1838,38.20209100815124,22.78680076120277,81,4,0
1839,20.615390296096297,39.17916696289802,91,2,0
1840,24.304175595937835,86.89546270865425,50,1,0
1841,25.8019220736049,86.75428254807827,72,2,0
1842,25.985124742361304,44.662893797677754,95,3,0
1843,30.323489562363136,23.017007626382686,52,3,1
1844,38.576895943617686,32.53664575297271,55,1,0
1845,21.017317795812623,47.45524554034781,58,5,0
1846,18.03753440752295,86.34457885784609,69,4,0
1847,19.936762246498432,29.883934447602947,77,4,0
1848,37.17312250523174,73.44610905677486,91,3,0
1849,31.14527031638015,27.607777756228444,57,2,0
1850,22.147669730979004,88.68803041738938,87,2,0
1851,35.39867347421543,46.713154937639445,12,5,0
1852,36.5342499090859,74.26641772293392,42,2,0
1853,36.16285846725695,43.981375796779226,75,4,0
1854,37.97316334098886,63.93682140111661,50,2,0
1855,21.306025504334038,33.441125931802574,18,5,0
1856,33.87604821865696,30.221471350787375,20,4,1
1857,26.5134874318535,85.66448976976919,90,2,0
1858,36.04996382225154,84.23530945331034,82,4,0
1859,33.212266929040325,82.12282581490177,23,3,0
1860,34.41118616249312,63.78034151166154,25,3,0
1861,31.404045942026787,76.57877478513947,44,3,1
1862,19.43571923674267,24.832585583796245,27,2,0
1863,28.62567297242346,43.43523293234754,81,5,0
1864,39.616743488112704,41.95921873300094,99,4,0
1865,38.43470166242797,64.49517253668293,28,1,0
1866,16.079343394925292,44.91704414294483,16,3,0
1867,19.12037039323593,30.395474715057656,67,3,0
1868,18.293219336364047,61.75269527894806,43,1,0
1869,33.14949774963239,77.0068744468357,60,1,0
1870,35.44463324642363,46.74864461219812,92,2,0
1871,20.337784157766798,29.25881005689372,67,4,1
1872,27.646317323795724,33.76817381189761,73,3,0
1873,36.01757570028,36.62383136185688,24,5,0
1874,33.320038619156264,40.99283150961753,94,2,0
1875,28.555930137296208,64.99565493544165,66,2,0
1876,29.75869226146932,62.06618391764033,1,5,0
1877,27.709013672907,68.72559030969273,88,5,0
1878,22.438711282970516,45.37513891720592,48,5,0
1879,29.125549821475403,77.67983563159848,69,1,0
1880,32.222132551252265,34.28613628090322,25,3,0
1881,36.83307289652019,52.832852326270775,71,1,0
1882,30.907283849481203,76.06571050790012,98,3,0
1883,34.02803842607895,32.61110534128335,26,1,0
1884,19.001790873864323,27.690417961854806,88,4,0
1885,26.538936860494747,81.85787773815929,17,3,0
1886,15.233290495677332,44.00507639314371,53,2,0
1887,21.166971613040577,67.87090874363224,0,3,0
1888,33.16154287782512,21.774402298475692,60,3,0
1889,39.79524878373408,68.30328218866147,2,3,0
1890,17.479452489680398,42.127091808287936,67,4,0
1891,25.037357896532207,23.901859751120924,40,1,0
1892,35.00177421747899,62.68689330836819,36,2,0
1893,20.10089086572247,36.85626712512213,50,1,0
1894,28.877123732557155,47.0765069436316,14,1,0
1895,33.32678240074187,25.64065686005595,7,5,1
1896,30.399636256504476,30.301427576646173,37,4,0
1897,19.700618365385402,40.858406484709064,82,5,0
1898,23.884614217143486,26.283165039211,55,4,0
1899,34.59479461213493,83.75783852804207,46,1,1
1900,28.855662853300416,20.42329302287849,89,1,0
1901,15.130740338572819,53.8702153205018,9,4,0
1902,34.02476900070235,28.627322069278602,77,1,0
1903,15.882783873505977,41.537536263456396,48,1,1
1904,33.6433445682808,84.82416918727859,40,2,1
1905,20.062014004130937,31.31861872917908,82,5,1
1906,38.951837002984504,87.60826238028328,29,5,0
1907,24.198518782552114,34.40560638925952,4,5,0
1908,23.173290408451976,71.90962759267808,94,3,1
1909,18.722201258311117,58.26740854281182,70,2,1
1910,22.64010538725537,81.91351093177315,82,5,0
1911,36.916269045705015,58.77952788521917,30,5,0
1912,39.908358440681184,57.419145340941604,51,2,0
1913,24.207738262671207,33.68206002578799,87,1,1
1914,26.215265773863564,31.63605534361611,97,5,1
1915,33.05177345506843,84.15424057808599,22,1,1
1916,37.154894511626864,42.94867391950238,47,5,1
1917,29.826108354669604,46.04575784740271,39,4,1
1918,24.788142454445733,73.18765608998719,5,3,0
1919,25.315546021215596,43.71764376959651,37,5,0
1920,32.39045366242017,86.6443712647302,40,4,0
1921,15.080456590106968,71.65494382991602,99,2,0
1922,30.489733436496017,61.8200469801394,26,4,0
1923,23.887325261033936,81.66266123813267,74,2,1
1924,34.8549332819271,23.472413584463794,68,5,0
1925,17.324765995578304,37.99438845324461,56,2,0
1926,29.705056673709763,52.552543395463694,16,4,0
1927,27.024322247153094,35.88849776300647,70,3,0
1928,31.058138147630686,72.07336311115063,90,1,0
1929,16.62133986207421,84.34456217376076,46,1,0
1930,29.499594685703283,49.66390839516464,78,3,0
1931,29.03711469898809,43.94928200783265,12,1,0
1932,29.016502360404274,87.30855124962964,10,5,0
1933,30.08719166491137,51.13967029792786,89,5,0
1934,31.911698430659055,54.23338803144983,85,4,0
1935,35.12472499201924,44.615491063933376,91,4,0
1936,21.74551800320536,83.66839311084968,23,2,0
1937,35.62623525450155,59.82688382972955,92,4,0
1938,27.45639205658634,73.35222110271513,72,5,1
1939,16.926456978358278,76.82647028456205,3,4,0
1940,16.46377323109948,43.92943293420807,45,1,0
1941,23.355957967401523,50.3586031924266,17,2,0
1942,34.62242442778669,79.39302420843853,42,2,0
1943,32.6920233685229,45.42787461730671,79,5,0
1944,34.71537411681016,75.5754593416296,32,4,0
1945,27.931726411040234,85.8694625802106,92,1,0
1946,26.004974948887266,63.62472611476049,9,4,0
1947,18.686313167657097,71.91391012163223,72,3,0
1948,23.20481884023279,76.35681184287944,58,4,0
1949,25.85048415434688,79.15277542276498,30,5,0
1950,17.21501074199043,47.65373364997572,27,4,1
1951,20.51529881778028,23.58844214231987,59,2,0
1952,29.955632351593472,48.13133898657176,2,1,0
1953,33.39157785597975,67.16293608488628,54,5,0
1954,39.95868778482374,51.524527004655496,13,3,1
1955,38.327833283588944,72.4274205602279,57,1,0
1956,31.06412998837979,44.988770062806466,88,1,0
1957,25.5312013323518,64.43208987728207,14,2,0
1958,30.90443411770582,33.04938633977822,1,2,0
1959,34.6412904520058,72.45586056514699,23,2,0
1960,17.958404773084684,58.19871781691181,77,5,0
1961,25.247622242407207,34.28450719826204,63,4,0
1962,35.99505714089043,40.433782144846504,70,1,0
1963,24.5958237983261,72.40260960072827,99,4,0
1964,29.296806780679663,53.78208649630645,23,4,0
1965,29.694234021554955,35.12220082751506,26,2,0
1966,19.611906328340986,87.70898332592084,36,4,0
1967,24.05588604130721,70.05875138718216,93,1,1
1968,23.362782218548304,86.99943827778573,90,1,0
1969,15.65491771330162,49.897353175224026,38,3,1
1970,15.60479409728388,53.25702384842043,62,5,0
1971,35.79242609189434,82.85686513295134,78,4,0
1972,21.82677024932031,56.753453817176926,25,5,0
1973,27.951969155970385,69.5095238333967,64,5,0
1974,22.468139339719325,37.652101424687096,3,5,0
1975,38.51698112788351,51.27085280918484,28,5,0
1976,21.482418971644343,28.641490606724858,0,1,0
1977,25.741420318473377,34.41860251138732,49,4,0
1978,36.81825626211504,20.066039068734177,85,3,0
1979,36.04833916979521,22.748553615406216,10,5,0
1980,19.652535446156932,88.40986762238505,73,3,0
1981,35.06608274489276,36.96475865957336,58,1,0
1982,26.454672168447317,66.43174966528014,61,1,1
1983,27.07422180213388,78.7369789159728,80,2,0
1984,18.336999310398596,58.5462321465595,35,5,0
1985,17.015037843928116,30.720115005876934,55,2,1
1986,33.198482674344135,70.96815061353165,89,3,0
1987,27.411528808882494,62.017598706970816,20,4,0
1988,25.921267565379488,71.18754125431626,12,2,1
1989,33.23770571630992,73.8822635999961,8,1,0
1990,34.13782247477774,88.27872573793216,10,5,0
1991,18.97270419173384,60.1494296018697,74,3,0
1992,30.255628736941034,43.914877888342126,69,1,0
1993,18.38385205694214,65.3925189830166,0,4,1
1994,33.784377150726144,24.79084964698383,69,5,0
1995,31.42387890667849,82.81781228251104,76,4,0
1996,38.91536552708645,28.356670793673775,85,4,0
1997,16.72395040891053,42.948998652007276,55,5,0
1998,16.426368028781358,77.10217664382847,30,5,0
1999,22.054676867330002,61.81186648314983,85,4,1
2000,21.54264209339765,47.55448641942095,36,3,0
2001,21.174469976799998,53.1404961562515,46,5,0
2002,37.65636451302592,79.81831752415262,90,1,1
2003,21.238654996237653,43.80030702419245,77,2,0
2004,21.798743153215774,80.875477936852,46,3,1
2005,33.98495656044909,26.169410168368405,68,5,0
2006,26.2434960612635,74.37589060460415,57,5,0
2007,34.417763923879534,79.32833431383155,35,3,0
2008,16.63415393910963,32.72723569861371,31,2,1
2009,27.189279841834608,50.12425726605403,97,4,0
2010,15.840340004582066,31.584984226455894,63,1,0
2011,16.566330086383864,69.46228902959524,70,5,0
2012,37.66093633361027,57.474343764315975,41,2,0
2013,18.48113427793988,64.47263426958247,47,1,0
2014,28.31051705688043,33.75408768693478,73,3,1
2015,25.277390065017663,34.82221034366937,80,5,1
2016,23.683583156471066,22.904812785693444,29,4,0
2017,37.49583364218181,42.54472746370108,20,3,0
2018,15.545584919387238,59.18212629335725,59,5,0
2019,31.594742154389728,80.05544397981302,12,2,0
2020,39.08486085533876,66.68492132210764,0,1,0
2021,29.00420458654605,50.4777426379826,64,1,1
2022,38.420561550827294,86.71840800758964,32,5,1
2023,16.306446982150593,70.34716404030823,37,3,0
2024,25.469832976854036,85.1115642003785,24,4,0
2025,21.503944774051277,56.931158129051596,25,2,0
2026,33.270524124518246,38.123299235519774,76,5,0
2027,39.53242726243117,23.69786804553054,58,2,0
2028,21.413251561106193,70.82593960386953,91,1,1
2029,31.354365036851863,28.49120986038739,32,4,1
2030,19.9524408189935,41.1942589790377,100,2,1
2031,29.133256364290247,57.27296355187282,40,5,1
2032,26.598312167208405,59.509161144582336,29,4,0
2033,39.300133240788426,62.04082378909952,56,3,0
2034,30.213181817411666,31.637873124479043,48,5,0
2035,23.73765930217047,46.58161833751541,47,2,0
2036,17.852394622198332,63.20359589818767,71,4,0
2037,18.781170718373364,87.88732052436494,48,5,0
2038,20.632923248780877,70.93417963897821,46,4,0
2039,21.27416653350745,84.58226299657704,55,4,0
2040,36.26540144602845,73.35484408199238,64,4,0
2041,29.030569707063123,61.42018782246803,11,2,0
2042,28.08477278435916,33.44163583954412,68,5,0
2043,17.869221796730436,66.66799563247591,87,1,0
2044,36.50349233373588,63.636569617193494,5,1,0
2045,33.07035758021209,62.17284193200865,88,2,0
2046,16.69170904750004,54.285010759176856,64,2,0
2047,32.69587743074422,57.005962279249296,24,4,0
2048,28.588455433566153,43.410976898267286,0,5,0
2049,17.043133643669456,56.35188848496122,31,5,1
2050,26.45751603821641,33.82891339749348,2,3,0
2051,27.117407178251174,76.36220781522638,48,3,0
2052,19.144363504081895,33.004386828909546,18,1,1
2053,38.64245367500706,25.947640292262648,59,3,1
2054,36.24938428701655,50.537221845001014,28,3,0
2055,31.725558433227707,66.08152076542433,49,1,0
2056,26.55738902501518,50.6401777453479,1,1,0
2057,25.29413853961271,39.3727892365916,72,3,0
2058,31.274336678773853,59.07198287233085,55,5,0
2059,28.635796735172637,44.290163478854,16,3,1
2060,16.55682764704714,85.30073830886431,59,4,1
2061,27.812566219258294,84.58515977225005,35,4,0
2062,35.160090430820986,55.16602739804668,60,4,0
2063,26.48099693992395,42.95187958127809,16,2,1
2064,16.29891443885671,71.59926897696474,48,4,0
2065,34.65695498460083,22.569906043814665,75,5,0
2066,20.03409455339936,53.233830423055586,59,2,0
2067,21.46552087220097,43.54263759892335,19,2,0
2068,19.117658835807397,84.43751195717883,49,4,0
2069,23.25537662178744,20.840211909087778,2,3,0
2070,33.918787642215875,58.69704130028444,42,1,0
2071,27.984646487598432,71.84645067466383,56,3,0
2072,20.122031853767815,53.951259126682885,49,3,0
2073,36.94575195380102,25.978212111390516,67,2,0
2074,36.98954637378823,88.07229730195316,80,2,0
2075,36.76446062615017,56.260730196326854,49,2,0
2076,20.969905284538484,62.993037102330796,36,5,0
2077,26.280983604524703,36.56268478952551,45,5,0
2078,39.62474140352188,53.844865957476266,41,1,0
2079,34.30031190774976,50.040464437082534,14,2,1
2080,15.679185530638996,25.24270894013886,32,4,0
2081,16.6301147815123,27.431224748322705,79,2,1
2082,26.598284420308318,78.62307637331422,10,5,0
2083,37.730505146539,36.78739665446132,19,2,0
2084,28.467544948817856,33.647079004904136,23,5,1
2085,27.445312700857258,55.343801587509745,63,2,1
2086,17.636842498915765,73.81229919537591,79,4,1
2087,31.41950261810735,24.336256300529154,93,1,0
2088,35.552579015005634,60.37655437467791,97,4,0
2089,24.510500187689058,28.344730998840134,64,5,0
2090,34.39029627313319,22.552273557793292,87,3,0
2091,39.11191634752029,23.692076651355215,87,4,0
2092,20.094161478192227,78.39148757459088,72,2,0
2093,28.083240779868532,28.25807385396431,85,1,0
2094,22.178448952114387,23.160595508860435,75,2,0
2095,34.821360475845985,50.65299210000386,16,2,0
2096,29.43983414702894,79.07954303594173,88,4,0
2097,30.864560438757593,38.368586354251136,91,1,1
2098,34.94785399039735,49.519883226814144,60,3,0
2099,24.89926181656137,22.794577279462587,14,2,0
2100,37.87725171017608,51.43549598944131,93,1,1
2101,28.3257216811535,60.432915644599355,50,3,0
2102,18.9488705708837,59.96349376265014,26,2,0
2103,32.397477954220065,43.26986845220556,85,1,0
2104,34.83153376095636,42.08732264641949,73,4,0
2105,22.919041926688166,27.46365332556185,60,2,0
2106,36.42948142496883,45.675882445238784,57,2,0
2107,37.65358136914416,26.964626821107526,30,1,0
2108,21.922612184445224,73.66171612984361,90,2,0
2109,39.58803681788055,87.63920084237301,11,3,0
2110,18.51778820121896,87.90521196666948,45,2,0
2111,20.05039171006225,80.55497695627757,30,5,0
2112,19.605620980950654,62.05545045377334,31,3,0
2113,37.34974275019676,69.06059880707159,31,1,0
2114,31.357313808124047,39.96440618762898,98,3,0
2115,18.80260708055682,64.15392941208344,52,5,0
2116,26.008085459208722,51.89546846079142,60,5,0
2117,30.38245062674505,53.74121378438527,45,2,0
2118,17.086602124734583,73.04435922626107,84,2,0
2119,37.060409210183465,39.73428489180762,73,4,0
2120,35.090088386038374,42.26277281861639,79,3,0
2121,27.630169339415957,84.72492537900456,6,4,0
2122,39.17816538147926,23.935700639568058,3,5,0
2123,25.44402448187749,53.994400888933825,90,2,0
2124,39.602757975912446,83.89605602855032,51,2,0
2125,31.697999970090677,62.72541054727099,88,2,0
2126,30.866781831348536,58.24849519484925,30,1,1
2127,19.148872382394625,37.482092546054865,74,5,0
2128,37.0481939576161,44.02928423451138,83,2,0
2129,25.68724219801538,79.6433891063285,35,5,0
2130,19.055835144561982,59.14526922379207,53,2,0
2131,15.315187999393975,56.03195356297459,53,3,1
2132,28.993892090959562,26.970579947802023,16,5,0
2133,28.18499055306691,21.121970951858618,74,4,0
2134,32.983840559228966,87.45796320809343,29,1,0
2135,37.256451325445056,46.38903171007891,98,4,0
2136,16.98516461607574,62.2249143469653,21,5,0
2137,33.28741225850906,25.58005512310995,42,2,0
2138,19.685298602439556,67.81800000061327,26,5,1
2139,36.4544263289291,85.27966960941727,36,1,0
2140,35.476587846541406,60.29656770981938,45,5,0
2141,28.51984387463861,28.828072566278742,34,2,0
2142,32.75606996558279,60.72050692314337,3,4,0
2143,22.858752829593712,73.64430491732566,79,3,0
2144,26.779197473320366,48.449157560181305,79,4,0
2145,35.54092244276179,81.58864235590275,84,2,0
2146,26.481629929330346,65.40780673501551,25,2,0
2147,23.944956633136044,82.94742428024418,99,1,1
2148,27.3553111812575,63.64537178731361,18,5,0
2149,35.70623131093046,29.190158040337696,80,5,0
2150,23.38020118427182,41.67841977736324,44,4,0
2151,19.344039828393594,34.125646377671984,25,3,0
2152,32.80035050826952,83.61785484018037,21,3,0
2153,35.64945531770205,73.22800471012378,57,1,0
2154,17.515936963088333,67.34788582370042,62,2,0
2155,20.996852818898617,41.06764237421352,27,1,0
2156,18.549299744024847,32.88313404351494,64,5,0
2157,23.698535289554165,72.95157615922383,43,2,0
2158,26.258774472635316,53.191056211535575,99,1,0
2159,33.72065842408266,35.805268650544036,42,4,0
2160,31.278689622041853,63.163538471569254,36,5,0
2161,30.52321418696078,22.82336964969164,65,3,0
2162,23.80937366524136,42.83191778897775,16,1,0
2163,36.036188827119,52.79898962137943,39,5,0
2164,26.782179184954114,30.35708338765841,37,5,0
2165,39.477623450378864,88.92581343135878,84,3,0
2166,30.85355345739342,34.636815521273,60,3,0
2167,18.156618539112568,29.12471910302859,8,3,0
2168,31.90443905188585,34.247441172082745,76,1,1
2169,23.127600385792476,73.8342793211807,74,3,1
2170,32.15817991715244,49.785396149029,60,4,1
2171,16.74102870406014,59.57911578267766,79,5,0
2172,19.372035929398983,21.47064098904525,15,3,0
2173,36.39343147264466,22.41019160013202,1,5,0
2174,20.679488925587872,51.207788487891136,71,2,0
2175,35.9260281310735,77.16586702411365,42,2,0
2176,21.98190221136026,81.96672150952956,41,3,0
2177,31.072047751467693,26.069459731694813,76,5,0
2178,32.35376433774577,57.6854171470716,56,2,0
2179,27.816368828626324,83.92607803954894,80,3,0
2180,22.63276691741828,47.15809280785204,87,5,0
2181,20.316109409277402,78.0696081999858,66,3,0
2182,15.829733864060655,29.358695807960537,29,5,1
2183,22.598660031018095,85.47761427674591,12,2,0
2184,31.329069763282074,72.5996322271912,18,3,0
2185,38.457620461212066,85.89340749508311,6,2,0
2186,36.7801120565763,67.36320634867545,8,3,0
2187,34.15161941338256,45.43827523995989,82,1,0
2188,34.71118358133246,85.67268207673057,53,2,0
2189,31.624622586899882,39.289674341642495,85,2,0
2190,21.507171439150074,43.25207654432128,81,4,0
2191,37.67987576764575,69.05658926012183,60,2,0
2192,31.76830779764585,73.57214096677704,86,5,0
2193,29.011015774510998,85.05824386944077,1,3,0
2194,17.774736730337025,34.33616863393466,49,1,0
2195,26.176388595160635,75.85986246534569,74,5,0
2196,26.50895678004816,71.69822373778744,30,5,0
2197,36.61409023806675,24.46561893775185,32,5,0
2198,28.666205504694712,47.105619884714486,77,5,0
2199,24.51001372426024,39.7935819942069,79,1,0
2200,39.42000821276648,41.314329704782125,10,4,0
2201,17.768014833157892,88.80628156882906,32,2,0
2202,25.563710707798613,64.99441894359495,6,5,0
2203,16.050616879285133,70.23733104554498,30,2,0
2204,33.497603019173255,88.36323461205065,47,2,1
2205,37.951913804978766,46.404124772034706,46,5,0
2206,22.000933238762236,76.12881179169642,77,4,0
2207,36.45854191997802,50.417167431314674,91,2,0
2208,22.305455761547442,80.86735702704858,52,3,0
2209,37.76925404109788,32.64602789179122,79,2,0
2210,33.8490475899196,86.33803239449958,18,5,0
2211,35.122669421035965,35.314019588761575,80,1,0
2212,15.450163890011362,42.83543548866521,89,2,0
2213,39.07025892685065,72.93345638747464,5,4,0
2214,33.16677480175808,47.562859909578464,48,3,1
2215,22.618777384653335,62.57479637365127,72,3,0
2216,35.73486662147117,51.12014507485999,49,1,0
2217,22.03802996037325,71.96589559628472,80,1,0
2218,36.8188459891532,35.98318766580276,94,2,0
2219,17.814509760298424,24.09205910658139,11,5,0
2220,32.59214943651989,40.995057823114635,22,4,0
2221,28.51746191612276,53.20160654079012,53,3,0
2222,17.41336175488602,31.7614036534875,68,1,0
2223,21.047345706470974,44.83581027594721,99,4,0
2224,15.31010090693287,47.9988112805498,58,5,1
2225,26.719199136612644,24.017429058179147,35,3,0
2226,22.53163151900001,60.831507372894315,2,3,0
2227,29.958937107443973,81.90403995799014,57,5,1
2228,22.43094519271543,30.62200390671367,87,3,0
2229,22.497977787674618,61.84656093810598,54,5,1
2230,33.579829968290085,66.53174434375924,56,3,0
2231,16.203570899458835,49.35342762935018,16,2,0
2232,37.57237487979968,69.07683111549889,38,5,1
2233,36.30659685977953,48.75120804437084,89,4,0
2234,31.695117080660165,55.32461015842044,67,2,1
2235,29.83053925268461,20.514713118809887,54,4,0
2236,37.30756245349131,68.42040798942821,44,3,1
2237,19.63325448821786,66.2939875261307,75,4,0
2238,16.974229054770717,22.68806141284412,0,2,0
2239,20.98775424773845,45.777507517659316,20,5,0
2240,34.86445696750476,88.53222885541672,82,1,1
2241,15.866756668162083,49.45155937980317,20,4,0
2242,29.570170877087243,55.13617835922892,51,1,0
2243,39.88593790478275,83.69511107118029,81,4,0
2244,36.392402345938486,70.20833131060294,42,4,0
2245,28.036142226089737,60.74490917869565,51,5,0
2246,16.59102273216606,75.84632769387508,66,3,0
2247,35.78433785964275,80.50563865191813,43,2,0
2248,29.974462704430266,51.98216502160868,31,2,0
2249,17.873324926489172,53.25758554522848,9,2,1
2250,17.346432120583906,47.0235654956285,63,3,0
2251,37.740670485914805,87.66942980129224,78,1,0
2252,31.73000657345196,68.80163780032453,68,2,0
2253,35.73216998291889,25.82561463456506,67,1,0
2254,36.97447250705668,80.40717363191129,27,3,0
2255,29.294308801208054,53.63919585853876,52,3,0
2256,27.936158793876032,24.812773449574124,50,5,0
2257,25.760685258024754,58.48020786143177,52,2,0
2258,22.923664694777983,49.201499528299145,3,5,0
2259,25.864899021467792,81.44245834038374,78,2,0
2260,34.34699139325391,34.27962225265712,16,3,0
2261,30.04808577537829,77.8525226644528,66,3,0
2262,37.313082248871154,59.03820838298169,73,4,0
2263,26.08450035947969,23.822721224942832,46,4,1
2264,30.17723946796885,88.02917109278393,55,3,0
2265,30.78268882729972,55.88306708722399,22,3,0
2266,29.79242905765814,40.36137979621077,17,1,0
2267,32.56584432713791,52.858478939248066,0,1,0
2268,20.935836709370157,80.05004484622424,34,5,0
2269,27.809094438644767,41.343218706954445,63,4,0
2270,17.60562007020869,33.48734775406902,57,4,0
2271,24.612783191120315,29.0349872851617,94,3,0
2272,27.19167671553161,40.850157887314786,58,3,0
